PersonId,MetricDate,Meeting hours,Meetings,Summarize chat actions taken using Copilot in Teams,Total chat conversations summarized by Copilot in Teams,Compose chat message actions taken using Copilot in Teams,Copilot actions taken in Copilot chat (work),Copilot actions taken in Excel,Copilot actions taken in Outlook,Copilot actions taken in Powerpoint,Copilot actions taken in Teams,Copilot actions taken in Word,Days of active Copilot usage in Excel,Days of active Copilot usage in Loop,Days of active Copilot usage in OneNote,Days of active Copilot usage in Outlook,Days of active Copilot usage in Powerpoint,Days of active Copilot usage in Teams,Days of active Copilot usage in Word,Days of active Copilot chat (work) usage,Copilot chat (work) prompts submitted,Copilot chat (work) enabled days,Copilot enabled days for Power Platform connectors,Copilot enabled days for Productivity App,Copilot enabled days for Intelligent Search,Copilot enabled days for Teams,Draft Word document actions taken using Copilot,Summarize Word document actions taken using Copilot in Word,Email coaching actions taken using Copilot,Generate email draft actions taken using Copilot in Outlook,Summarize email thread actions taken using Copilot in Outlook,Total emails sent using Copilot in Outlook,Excel analysis actions taken using Copilot,Excel formatting actions taken using Copilot,Create Excel formula actions taken using Copilot,Meeting hours summarized by Copilot in Teams,Summarize meeting actions taken using Copilot in Teams,Total meetings summarized by Copilot in Teams,Summarize presentation actions taken using Copilot in PowerPoint,Create presentation actions taken using Copilot,Rewrite text actions taken using Copilot in Word,Total Copilot active days,Total Copilot enabled days,FunctionType,Organization,WeekendDays,IsActive
e28fe7e4-56a5-3d52-80ed-3cf702995320,2/25/2024,16.75,18.666666,3,5,7,3,1,3,5,0,2,10,10,0,0,3,0,8,0,5,4,6,6,10,10,1,7,10,4,6,3,2,1,4,9,9,7,3,9,2,0,3,R_and_D,Product,"[SUNDAY, SATURDAY]",TRUE
f48e53a8-00c5-3e78-b5d5-0b996260be9d,2/25/2024,8.25,11,2,0,2,9,8,10,10,6,6,8,10,0,5,8,2,8,3,5,6,6,4,10,10,3,2,7,9,1,4,8,0,3,2,5,1,10,10,10,3,0,Sales,HR,"[SUNDAY, SATURDAY]",TRUE
9bb1bf5a-4d66-3ec6-add4-c23f38be2fe6,2/25/2024,29.25,9.979167,6,4,10,2,3,4,5,1,5,6,5,3,9,0,4,5,2,5,3,1,6,9,3,4,5,6,3,7,6,1,4,5,2,5,5,7,4,10,6,0,Customer_Service,Finance,"[SUNDAY, SATURDAY]",TRUE
e75b1caf-2b93-3d45-a872-c9f0a2061e56,2/25/2024,3.5,8,4,6,1,7,10,2,6,9,7,5,8,2,7,8,10,4,1,5,5,7,5,10,8,6,7,2,8,9,10,2,5,2,1,5,3,8,1,0,9,0,Sales,HR,"[SUNDAY, SATURDAY]",TRUE
9d709686-f3e9-331e-b920-64e879fd7b00,2/25/2024,18,17.625,0,5,2,3,2,2,2,6,5,5,0,2,10,2,6,5,3,6,2,2,3,0,2,10,8,1,9,3,2,1,4,9,5,4,5,2,10,3,6,2,Analytics,Product,"[SUNDAY, SATURDAY]",TRUE
5baddb51-5f55-3e67-97a5-6462bbbf0d64,2/25/2024,5.25,7,3,1,7,1,8,4,10,7,6,6,0,0,6,8,8,5,6,1,10,3,4,0,3,10,9,3,3,1,8,4,3,3,7,3,5,9,9,8,6,9,Marketing,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
4b8c3979-ac9b-3311-af18-3f150262e796,2/25/2024,4.75,6,8,6,5,2,0,6,2,2,9,4,6,8,10,5,5,10,4,7,0,7,7,0,5,9,7,4,7,9,9,0,4,7,9,4,4,1,3,1,10,3,Engineering,Product,"[SUNDAY, SATURDAY]",TRUE
bfe8421e-feab-36af-9e1a-d2cba8986426,2/25/2024,5.75,8,3,10,9,2,6,7,1,8,10,1,10,6,5,7,0,0,2,2,8,4,4,5,3,4,9,10,7,7,5,8,9,2,3,8,7,8,4,2,8,1,Sales,HR,"[SUNDAY, SATURDAY]",TRUE
c9499f58-9942-32c2-8d48-f31a28176105,2/25/2024,3.25,5,5,5,5,2,0,7,7,3,9,10,9,2,7,2,8,5,10,4,10,8,3,6,5,4,6,6,8,5,9,5,2,7,3,2,6,6,2,1,3,8,Marketing,Finance,"[SUNDAY, SATURDAY]",TRUE
efb4485c-f613-3e2c-92bd-62a4c6be70ca,2/25/2024,7,9,8,5,10,0,4,10,2,3,0,9,1,10,6,7,6,8,0,2,0,8,2,1,7,0,4,2,1,4,4,8,0,7,3,9,10,7,9,3,10,3,Engineering,Product,"[SUNDAY, SATURDAY]",TRUE
ae0738a4-aa59-38ec-8041-2a34ba3da9a0,2/25/2024,33,16.958334,10,1,9,2,6,6,2,5,6,8,9,10,0,7,0,3,5,4,9,10,9,5,10,10,10,2,4,8,10,3,8,1,10,6,0,8,1,8,7,2,Engineering,Product,"[SUNDAY, SATURDAY]",TRUE
0f0cd4b5-0b59-396f-9854-7c33a36e1a71,2/25/2024,6.5,11,10,1,10,5,4,0,3,10,6,4,9,6,3,6,0,7,7,5,7,5,9,10,8,3,8,1,4,4,1,10,7,4,7,4,1,5,7,7,5,9,Sales,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
668f126e-ffd7-34f7-a61d-c0967a6ed37b,2/25/2024,61.25,30.09375,3,5,6,6,0,4,8,2,7,0,2,9,0,4,7,2,1,5,2,6,10,9,2,3,9,3,3,5,5,4,5,9,9,1,10,7,8,5,4,10,Customer_Service,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
cfb29a01-5384-35d0-8c3e-1f3f662dfe01,2/25/2024,12.75,20.533333,0,8,5,7,6,1,9,0,9,1,2,1,0,6,4,5,4,9,3,1,2,0,0,0,1,4,7,9,6,7,5,4,0,5,1,8,8,2,5,5,Marketing,Finance,"[SUNDAY, SATURDAY]",TRUE
5331908b-691b-3124-bdae-4ed8fa285474,2/25/2024,6.25,8,0,2,0,3,6,9,4,8,10,0,3,9,7,6,7,9,1,10,0,2,8,7,7,7,1,5,6,8,4,7,7,0,7,10,9,4,5,7,9,9,R_and_D,HR,"[SUNDAY, SATURDAY]",TRUE
8194bd05-0e6b-3436-8b29-e5b56f74d5b3,3/3/2024,4.25,4.5,5,6,8,7,5,2,10,0,3,3,7,4,0,1,2,3,8,1,0,8,4,10,9,4,1,3,4,5,7,1,0,8,8,7,4,0,0,3,8,3,R_and_D,Product,"[SUNDAY, SATURDAY]",TRUE
eb8e9c1e-8208-3190-893b-d24a558e39b5,3/3/2024,11.75,15.657144,10,7,8,5,10,6,10,2,3,10,6,2,1,2,7,4,3,3,6,10,2,4,4,8,4,10,0,9,0,2,6,8,1,6,8,3,10,4,9,7,Customer_Service,HR,"[SUNDAY, SATURDAY]",TRUE
bd698be7-9fc5-34f9-9a74-3a47d689cde1,3/3/2024,5.5,7,1,3,0,4,0,6,0,5,9,10,6,1,7,7,8,1,5,5,1,5,5,5,4,4,2,9,5,9,6,9,7,9,1,6,9,4,1,1,8,8,IT,HR,"[SUNDAY, SATURDAY]",TRUE
2308fcd0-fb6c-3482-a880-78c2672e5fb4,3/3/2024,17.5,17.658333,8,2,2,6,9,6,0,7,7,8,2,2,5,5,4,7,7,0,6,8,0,3,3,2,2,10,3,5,7,1,2,8,10,9,4,9,0,10,7,10,G_and_A,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
205b152a-0808-3748-9352-e30e3f083ed1,3/3/2024,5,4,1,7,7,1,7,6,3,4,4,1,6,3,1,1,10,7,8,10,10,5,7,4,5,6,10,5,7,1,1,4,9,0,9,10,1,2,9,5,9,1,R_and_D,Finance,"[SUNDAY, SATURDAY]",TRUE
f8fda517-19a0-33ce-a003-6e9293950984,3/3/2024,12,15.5,3,5,2,6,0,8,0,7,9,0,0,4,4,1,0,1,4,5,2,3,5,0,4,1,2,6,1,2,10,8,4,4,6,7,3,3,9,7,10,3,Customer_Service,HR,"[SUNDAY, SATURDAY]",TRUE
0f177661-3f9f-349d-a1f1-7b45ab8bd6f1,3/3/2024,9.5,10,1,9,10,6,7,7,5,10,4,6,1,10,7,1,9,7,5,5,5,8,7,3,2,9,8,9,5,7,8,1,4,8,10,10,5,6,0,2,6,0,Analytics,HR,"[SUNDAY, SATURDAY]",TRUE
834c6414-8fa2-324f-97e8-90b771a9cfe2,3/3/2024,13.25,13.8,8,9,10,10,8,1,5,1,2,3,10,5,2,4,7,8,5,5,6,3,3,9,0,2,6,1,7,8,0,10,7,3,7,7,8,6,3,2,1,5,Marketing,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
96c9facc-cce5-31ab-8a70-9c3cb5a3cac8,3/3/2024,34,14.110417,7,2,0,10,7,6,7,2,8,1,6,8,0,2,2,0,4,7,10,9,10,10,7,4,3,7,6,3,5,4,0,10,3,6,4,4,1,2,7,8,Marketing,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
a6777a8d-9832-371a-ad7c-ef8c4695ed46,3/3/2024,4.5,5,10,0,7,1,9,8,8,6,2,0,7,2,5,9,5,1,2,1,10,10,5,9,7,5,2,1,5,7,7,9,0,2,7,5,8,4,10,9,4,6,Marketing,Finance,"[SUNDAY, SATURDAY]",TRUE
815dc3f0-61f6-3a30-a29b-213d7091692e,3/3/2024,48,2,2,9,10,0,3,3,10,7,0,7,7,3,1,3,8,9,6,6,5,3,5,4,0,1,4,10,1,6,7,1,4,8,3,4,6,5,0,3,5,7,Analytics,CEO,"[SUNDAY, SATURDAY]",TRUE
d2e1b9c8-645e-363c-af11-51b77f2c769e,3/3/2024,6.75,6.3333335,6,10,1,2,1,6,3,2,1,2,6,8,10,0,2,0,7,7,8,8,3,7,5,4,8,4,1,3,10,4,2,4,5,9,5,8,8,0,8,0,Sales,HR,"[SUNDAY, SATURDAY]",TRUE
64950e3d-4479-3ff8-86f0-610631f8c8c9,3/3/2024,2.5,1,6,4,2,4,5,10,1,1,8,7,4,0,9,2,3,0,9,10,1,8,8,4,3,3,6,5,2,8,3,9,3,6,7,2,5,9,0,1,5,6,R_and_D,Product,"[SUNDAY, SATURDAY]",TRUE
c75f0422-466b-3386-9d53-ef45db589c37,3/3/2024,22.25,34.000004,9,4,7,2,0,4,5,2,8,1,10,5,0,0,9,5,4,9,3,9,3,1,7,4,5,2,3,4,4,6,10,2,2,2,10,10,0,2,8,5,Analytics,Finance,"[SUNDAY, SATURDAY]",TRUE
e28fe7e4-56a5-3d52-80ed-3cf702995320,3/3/2024,14.75,18.599998,9,4,8,10,2,0,1,1,2,3,7,5,1,8,8,10,6,5,9,10,4,5,10,1,6,8,1,2,5,3,3,9,0,7,9,8,10,2,6,0,R_and_D,Product,"[SUNDAY, SATURDAY]",TRUE
f48e53a8-00c5-3e78-b5d5-0b996260be9d,3/3/2024,9.25,11.6,9,5,8,10,4,9,2,4,8,3,10,1,9,4,0,4,1,3,1,5,3,10,5,4,4,4,6,6,4,4,10,2,5,1,8,3,9,4,7,4,Sales,HR,"[SUNDAY, SATURDAY]",TRUE
9bb1bf5a-4d66-3ec6-add4-c23f38be2fe6,3/3/2024,30.25,9.947917,9,4,10,10,5,3,4,10,7,8,0,10,2,3,6,2,6,10,10,1,0,7,0,3,7,7,10,1,10,7,8,8,4,8,9,3,10,5,9,6,Customer_Service,Finance,"[SUNDAY, SATURDAY]",TRUE
e75b1caf-2b93-3d45-a872-c9f0a2061e56,3/3/2024,9,10.457143,2,6,4,2,1,2,8,10,6,0,9,2,10,10,9,9,7,9,1,2,10,2,10,8,3,1,10,3,9,8,3,6,7,2,8,3,5,2,10,4,Sales,HR,"[SUNDAY, SATURDAY]",TRUE
9d709686-f3e9-331e-b920-64e879fd7b00,3/3/2024,17,16.625,6,10,10,4,8,3,10,9,10,6,0,1,7,3,8,5,9,0,0,2,10,5,3,9,7,10,9,4,9,7,9,6,3,9,7,3,3,1,8,7,Analytics,Product,"[SUNDAY, SATURDAY]",TRUE
5baddb51-5f55-3e67-97a5-6462bbbf0d64,3/3/2024,12.5,12.8,10,2,3,5,9,5,2,10,5,1,9,3,1,2,4,1,5,1,5,2,5,10,0,2,3,5,0,7,4,0,8,0,7,3,10,4,10,5,4,9,Marketing,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
4b8c3979-ac9b-3311-af18-3f150262e796,3/3/2024,6.75,5,8,8,1,6,0,2,5,8,10,8,2,10,8,3,0,8,2,6,1,5,4,10,3,3,10,2,9,8,2,10,1,6,4,0,7,2,8,9,6,3,Engineering,Product,"[SUNDAY, SATURDAY]",TRUE
bfe8421e-feab-36af-9e1a-d2cba8986426,3/3/2024,10.25,10.6,1,3,4,3,8,3,1,7,6,9,8,6,0,9,5,8,6,8,5,6,8,10,7,3,6,6,8,9,7,10,6,4,5,6,3,3,1,2,6,7,Sales,HR,"[SUNDAY, SATURDAY]",TRUE
c9499f58-9942-32c2-8d48-f31a28176105,3/3/2024,4.75,5,10,7,5,9,7,7,7,8,4,7,9,8,1,1,3,0,6,5,8,6,9,9,5,4,8,3,0,8,9,3,4,2,0,5,9,3,3,9,4,7,Marketing,Finance,"[SUNDAY, SATURDAY]",TRUE
efb4485c-f613-3e2c-92bd-62a4c6be70ca,3/3/2024,8,10,2,9,6,10,3,4,0,9,2,5,1,6,5,7,6,9,0,4,0,9,6,4,4,0,6,3,7,6,2,5,4,10,8,4,9,7,2,7,7,1,Engineering,Product,"[SUNDAY, SATURDAY]",TRUE
ae0738a4-aa59-38ec-8041-2a34ba3da9a0,3/3/2024,32.25,15.701389,3,5,6,2,6,3,2,8,3,4,5,3,1,6,1,8,8,10,1,2,5,4,8,9,4,3,1,4,10,3,8,0,4,1,8,6,9,3,3,0,Engineering,Product,"[SUNDAY, SATURDAY]",TRUE
0f0cd4b5-0b59-396f-9854-7c33a36e1a71,3/3/2024,15.25,14.425,4,5,2,10,1,4,3,1,2,5,4,2,0,9,7,5,6,10,6,7,5,5,3,0,6,10,2,7,5,3,2,2,10,9,0,9,4,9,10,3,Sales,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
668f126e-ffd7-34f7-a61d-c0967a6ed37b,3/3/2024,66.25,34.783733,0,10,5,10,10,5,4,0,6,3,1,2,0,3,3,8,9,1,2,9,2,2,8,7,9,0,2,9,9,3,10,4,10,4,5,5,2,10,10,7,Customer_Service,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
cfb29a01-5384-35d0-8c3e-1f3f662dfe01,3/3/2024,15.5,22.5,1,9,3,8,10,7,0,7,5,6,8,10,0,4,10,8,4,10,1,9,2,4,8,2,1,10,3,10,1,4,1,7,10,6,7,0,2,4,1,3,Marketing,Finance,"[SUNDAY, SATURDAY]",TRUE
5331908b-691b-3124-bdae-4ed8fa285474,3/3/2024,6.5,7,1,8,10,2,3,8,10,2,4,9,4,3,6,3,3,4,0,2,6,7,2,5,2,9,8,6,5,5,8,5,5,9,6,2,6,5,8,8,8,2,R_and_D,HR,"[SUNDAY, SATURDAY]",TRUE
668f126e-ffd7-34f7-a61d-c0967a6ed37b,3/10/2024,65.25,31.25,8,2,3,6,4,6,7,6,7,4,7,6,7,7,6,4,7,9,2,2,2,9,1,1,5,0,4,9,3,7,10,3,6,10,7,7,2,2,9,8,Customer_Service,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
668f126e-ffd7-34f7-a61d-c0967a6ed37b,3/24/2024,61.5,30.104166,7,0,7,6,9,7,6,10,5,3,9,5,2,1,6,2,0,1,0,6,3,1,0,4,1,10,5,6,8,1,1,3,8,1,1,10,7,6,10,9,Customer_Service,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
8194bd05-0e6b-3436-8b29-e5b56f74d5b3,4/7/2024,7,7.5,0,0,5,0,9,7,8,6,0,7,9,5,5,4,10,2,0,4,9,2,2,10,6,3,4,8,0,0,0,2,3,9,2,5,4,1,6,8,0,9,R_and_D,Product,"[SUNDAY, SATURDAY]",TRUE
eb8e9c1e-8208-3190-893b-d24a558e39b5,4/7/2024,6.25,11.5,7,2,8,5,1,10,6,7,4,9,9,10,4,3,7,8,1,5,10,4,10,0,4,0,4,8,1,2,10,5,6,10,5,2,10,8,6,2,0,5,Customer_Service,HR,"[SUNDAY, SATURDAY]",TRUE
bd698be7-9fc5-34f9-9a74-3a47d689cde1,4/7/2024,2.5,5.5,5,8,6,0,10,4,7,3,10,0,1,7,4,3,9,0,0,0,9,3,3,4,6,1,2,7,4,1,8,8,1,5,8,4,10,6,6,0,1,8,IT,HR,"[SUNDAY, SATURDAY]",TRUE
2308fcd0-fb6c-3482-a880-78c2672e5fb4,4/7/2024,12.5,14.366667,0,4,6,8,2,1,7,5,4,1,8,6,7,10,3,8,5,2,7,5,4,5,0,2,5,8,10,3,0,0,7,2,0,10,9,7,8,5,9,7,G_and_A,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
205b152a-0808-3748-9352-e30e3f083ed1,4/7/2024,4.5,6,2,1,7,8,1,7,0,1,9,7,9,8,2,10,1,1,9,3,8,8,4,3,5,0,3,7,5,1,4,10,7,0,7,2,4,6,0,6,7,2,R_and_D,Finance,"[SUNDAY, SATURDAY]",TRUE
f8fda517-19a0-33ce-a003-6e9293950984,4/7/2024,8.75,13,4,2,9,3,1,9,4,4,10,8,1,1,2,10,10,7,6,4,4,1,0,9,5,9,4,9,7,1,0,4,4,8,8,7,5,4,0,0,0,6,Customer_Service,HR,"[SUNDAY, SATURDAY]",TRUE
0f177661-3f9f-349d-a1f1-7b45ab8bd6f1,4/7/2024,9,10,6,2,2,0,10,7,5,5,2,6,9,10,6,2,0,10,9,8,7,6,5,9,10,4,10,1,8,10,0,0,2,8,2,10,1,9,3,10,7,8,Analytics,HR,"[SUNDAY, SATURDAY]",TRUE
834c6414-8fa2-324f-97e8-90b771a9cfe2,4/7/2024,8,9,6,10,2,3,2,7,1,0,7,10,8,3,8,3,7,0,1,3,5,3,4,8,8,3,10,10,0,0,6,3,10,1,2,9,1,10,10,0,5,1,Marketing,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
96c9facc-cce5-31ab-8a70-9c3cb5a3cac8,4/7/2024,28.75,10.625,0,4,5,2,0,2,3,3,9,8,2,0,3,6,10,7,5,1,4,7,0,1,8,10,2,8,1,8,0,3,7,2,10,5,1,3,4,1,5,9,Marketing,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
a6777a8d-9832-371a-ad7c-ef8c4695ed46,4/7/2024,1,2,5,4,2,0,8,0,0,10,2,1,0,5,3,9,4,6,2,2,9,4,0,7,3,8,2,0,2,1,10,5,3,8,6,1,7,6,7,6,6,8,Marketing,Finance,"[SUNDAY, SATURDAY]",TRUE
815dc3f0-61f6-3a30-a29b-213d7091692e,4/7/2024,48,2,7,9,7,3,2,8,9,7,2,3,3,7,5,0,4,7,6,10,0,7,7,6,1,2,7,7,8,0,7,3,8,3,9,9,10,7,9,6,6,1,Analytics,CEO,"[SUNDAY, SATURDAY]",TRUE
d2e1b9c8-645e-363c-af11-51b77f2c769e,4/7/2024,3.5,5.3333335,7,10,4,6,4,2,3,0,2,3,8,0,8,10,10,9,7,2,6,10,6,9,1,7,5,0,9,7,9,1,8,5,9,10,7,5,1,9,2,1,Sales,HR,"[SUNDAY, SATURDAY]",TRUE
64950e3d-4479-3ff8-86f0-610631f8c8c9,4/7/2024,3.75,2.8333333,10,4,2,10,1,10,6,9,8,7,9,8,1,9,0,3,2,5,6,6,4,10,4,5,0,10,8,8,9,5,9,5,10,4,0,9,1,8,9,3,R_and_D,Product,"[SUNDAY, SATURDAY]",TRUE
c75f0422-466b-3386-9d53-ef45db589c37,4/7/2024,22,33.675003,10,6,8,4,7,5,3,6,6,3,3,3,8,3,1,7,7,6,2,8,0,1,5,10,10,7,1,0,7,5,9,9,0,3,3,3,7,1,6,10,Analytics,Finance,"[SUNDAY, SATURDAY]",TRUE
e28fe7e4-56a5-3d52-80ed-3cf702995320,4/7/2024,17.75,18.366665,1,6,8,0,1,6,6,7,1,8,3,9,7,10,5,3,0,2,6,10,3,4,8,7,2,7,0,3,0,9,8,9,4,1,10,7,9,4,10,5,R_and_D,Product,"[SUNDAY, SATURDAY]",TRUE
f48e53a8-00c5-3e78-b5d5-0b996260be9d,4/7/2024,6.75,10,10,4,3,3,0,10,4,1,10,1,2,1,2,2,5,0,6,9,5,9,5,6,10,10,1,7,5,2,3,4,2,5,4,0,6,9,2,0,7,9,Sales,HR,"[SUNDAY, SATURDAY]",TRUE
9bb1bf5a-4d66-3ec6-add4-c23f38be2fe6,4/7/2024,30.5,9.979167,10,2,5,1,3,7,1,7,8,8,3,3,9,0,2,9,7,3,1,1,7,6,4,4,9,4,8,2,9,7,2,1,2,7,8,8,5,1,8,0,Customer_Service,Finance,"[SUNDAY, SATURDAY]",TRUE
e75b1caf-2b93-3d45-a872-c9f0a2061e56,4/7/2024,3.5,8,2,9,5,8,10,10,9,6,9,5,8,9,7,1,8,2,10,3,9,5,3,2,4,5,9,4,2,8,2,10,2,0,7,9,1,7,3,6,7,2,Sales,HR,"[SUNDAY, SATURDAY]",TRUE
9d709686-f3e9-331e-b920-64e879fd7b00,4/7/2024,17.5,18.875,8,5,9,5,7,7,6,1,5,9,4,7,1,2,9,4,4,8,3,0,7,2,0,5,9,4,5,10,7,7,5,3,1,2,10,1,4,7,3,3,Analytics,Product,"[SUNDAY, SATURDAY]",TRUE
5baddb51-5f55-3e67-97a5-6462bbbf0d64,4/7/2024,5.25,6,3,1,7,0,4,1,10,9,5,7,0,10,2,1,2,3,5,9,6,4,6,5,4,9,3,8,9,6,4,8,4,4,6,2,0,1,6,0,7,3,Marketing,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
4b8c3979-ac9b-3311-af18-3f150262e796,4/7/2024,5,6,3,9,2,8,8,3,6,2,6,9,2,9,1,3,9,6,5,8,3,1,1,10,10,5,9,1,10,1,6,6,5,2,1,5,10,9,10,7,9,0,Engineering,Product,"[SUNDAY, SATURDAY]",TRUE
bfe8421e-feab-36af-9e1a-d2cba8986426,4/7/2024,4.5,7,6,3,6,3,4,4,10,1,10,7,2,3,10,5,8,8,6,1,4,5,3,6,3,7,4,10,10,5,7,2,6,8,6,9,7,10,5,0,0,2,Sales,HR,"[SUNDAY, SATURDAY]",TRUE
c9499f58-9942-32c2-8d48-f31a28176105,4/7/2024,4,4,7,0,3,0,5,4,6,4,2,6,10,1,9,5,10,3,3,3,5,0,9,3,1,5,4,5,10,1,9,4,4,7,1,2,0,6,8,4,6,1,Marketing,Finance,"[SUNDAY, SATURDAY]",TRUE
efb4485c-f613-3e2c-92bd-62a4c6be70ca,4/7/2024,7.25,9.041667,7,0,9,7,6,0,9,1,10,4,9,1,7,10,10,5,4,6,2,8,9,5,7,0,9,6,7,8,8,9,8,2,6,4,10,4,5,0,10,4,Engineering,Product,"[SUNDAY, SATURDAY]",TRUE
ae0738a4-aa59-38ec-8041-2a34ba3da9a0,4/7/2024,32.5,17.78125,0,3,6,0,1,2,0,4,4,10,3,4,3,0,0,8,3,1,4,8,8,5,0,8,10,5,7,3,7,3,4,9,2,3,5,3,10,3,6,2,Engineering,Product,"[SUNDAY, SATURDAY]",TRUE
0f0cd4b5-0b59-396f-9854-7c33a36e1a71,4/7/2024,7.25,12,2,10,2,5,2,6,7,1,2,3,5,8,9,1,5,3,9,4,1,6,3,9,5,6,2,10,7,0,5,3,1,7,7,0,8,1,10,3,6,4,Sales,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
668f126e-ffd7-34f7-a61d-c0967a6ed37b,4/7/2024,65.25,31.25,6,6,1,9,9,6,1,1,5,7,4,9,9,0,2,7,5,6,1,8,1,5,0,5,1,6,0,0,0,6,5,5,7,7,8,9,9,7,4,5,Customer_Service,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
cfb29a01-5384-35d0-8c3e-1f3f662dfe01,4/7/2024,12.25,20.2,9,1,1,6,0,2,10,0,0,2,6,9,4,6,3,9,9,2,8,7,2,2,0,2,5,0,8,7,1,2,5,9,6,3,4,1,1,9,5,3,Marketing,Finance,"[SUNDAY, SATURDAY]",TRUE
5331908b-691b-3124-bdae-4ed8fa285474,4/7/2024,6,7,2,3,6,8,8,5,8,9,10,6,4,9,7,3,5,5,10,0,9,10,0,10,9,8,1,6,5,4,3,6,1,6,3,8,2,9,8,7,5,6,R_and_D,HR,"[SUNDAY, SATURDAY]",TRUE
8194bd05-0e6b-3436-8b29-e5b56f74d5b3,4/14/2024,4,4,6,8,7,4,9,7,3,3,0,3,9,3,4,9,3,6,10,6,9,5,0,4,2,2,0,5,2,4,0,5,9,2,4,4,5,5,2,4,6,3,R_and_D,Product,"[SUNDAY, SATURDAY]",TRUE
eb8e9c1e-8208-3190-893b-d24a558e39b5,4/14/2024,13.75,15.1888895,3,4,8,5,10,2,0,5,3,6,6,10,6,3,3,10,7,8,1,7,4,6,5,2,9,6,0,2,0,2,2,1,0,0,9,8,10,9,2,5,Customer_Service,HR,"[SUNDAY, SATURDAY]",TRUE
bd698be7-9fc5-34f9-9a74-3a47d689cde1,4/14/2024,7.75,8,8,3,8,9,0,7,10,4,6,4,4,8,2,7,5,6,4,3,5,7,6,3,1,4,2,5,3,7,1,2,4,1,0,5,6,5,0,6,10,10,IT,HR,"[SUNDAY, SATURDAY]",TRUE
2308fcd0-fb6c-3482-a880-78c2672e5fb4,4/14/2024,15.75,17.7,1,1,5,0,2,4,10,9,1,1,8,0,9,4,7,2,3,7,2,5,1,9,10,7,2,8,2,8,3,9,5,1,9,3,9,2,5,0,5,4,G_and_A,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
205b152a-0808-3748-9352-e30e3f083ed1,4/14/2024,9.5,7,1,2,0,10,1,8,3,4,3,5,9,10,5,7,6,5,10,9,10,2,3,3,1,10,3,1,5,9,8,0,5,8,9,4,4,7,0,2,3,2,R_and_D,Finance,"[SUNDAY, SATURDAY]",TRUE
f8fda517-19a0-33ce-a003-6e9293950984,4/14/2024,7.75,11.8,5,5,5,2,5,6,0,8,4,6,10,4,10,1,0,5,10,6,9,10,9,6,6,10,1,0,9,4,7,9,3,10,6,2,0,6,1,4,3,3,Customer_Service,HR,"[SUNDAY, SATURDAY]",TRUE
0f177661-3f9f-349d-a1f1-7b45ab8bd6f1,4/14/2024,11.75,10,3,6,10,6,7,10,4,2,7,2,0,5,0,3,10,9,6,10,3,4,8,9,10,9,7,9,4,5,5,2,10,6,4,1,7,7,6,8,3,4,Analytics,HR,"[SUNDAY, SATURDAY]",TRUE
834c6414-8fa2-324f-97e8-90b771a9cfe2,4/14/2024,11.25,12.8,7,10,7,3,7,3,9,2,9,5,10,7,3,3,4,10,1,8,7,1,4,0,1,1,3,1,1,2,10,2,2,3,0,5,1,10,7,9,10,0,Marketing,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
96c9facc-cce5-31ab-8a70-9c3cb5a3cac8,4/14/2024,30.75,11.516666,3,6,2,1,6,10,6,4,9,0,6,10,10,7,5,0,6,6,2,3,8,8,8,0,8,1,6,7,2,10,8,5,8,5,5,10,7,0,9,2,Marketing,Sales and Marketing,"[SUNDAY, SATURDAY]",TRUE
a6777a8d-9832-371a-ad7c-ef8c4695ed46,4/14/2024,3.75,4,10,1,1,3,4,2,9,6,10,10,4,10,7,5,3,7,6,10,10,8,5,9,9,1,3,6,1,2,8,7,1,1,9,1,4,9,9,3,10,1,Marketing,Finance,"[SUNDAY, SATURDAY]",TRUE
815dc3f0-61f6-3a30-a29b-213d7091692e,4/14/2024,48.5,3,10,6,6,5,10,6,3,3,0,2,1,5,10,6,7,8,7,6,1,5,3,3,8,2,10,5,0,6,3,9,10,9,10,5,10,0,7,7,9,9,Analytics,CEO,"[SUNDAY, SATURDAY]",TRUE
